Key,Date,Locations,C&F Agent,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice,Scheme Activity,Scheme Type
38808AHMEDABAD AGENT 2PROD B,2006-04-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD B,122800,69350,177600,141712,3.79,0,0.0
38838AHMEDABAD AGENT 2PROD B,2006-05-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD B,122400,124150,114400,119859,3.79,0,0.0
38869AHMEDABAD AGENT 2PROD B,2006-06-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD B,117600,66150,100000,137608,3.79,0,0.0
38899AHMEDABAD AGENT 2PROD B,2006-07-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD B,72400,48550,80000,94139,3.79,0,0.0
38930AHMEDABAD AGENT 2PROD B,2006-08-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD B,64200,56150,30000,79183,3.79,0,0.0
38961AHMEDABAD AGENT 2PROD B,2006-09-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD B,67200,21950,99600,84079,3.78,0,0.0
38991AHMEDABAD AGENT 2PROD B,2006-10-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD B,92000,54350,90800,92483,3.78,0,0.0
39022AHMEDABAD AGENT 2PROD B,2006-11-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD B,118000,53150,120000,122637,3.79,0,0.0
39052AHMEDABAD AGENT 2PROD B,2006-12-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD B,100600,55150,95600,121774,3.79,0,0.0
37987AHMEDABAD AGENT 1PROD B,2004-01-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,43400,16100,50800,67109,9.22,0,0.0
38018AHMEDABAD AGENT 1PROD B,2004-02-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,46300,23500,48800,77644,9.22,0,0.0
38047AHMEDABAD AGENT 1PROD B,2004-03-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,48700,26000,34800,57538,9.22,0,0.0
38078AHMEDABAD AGENT 1PROD B,2004-04-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,69700,12100,94400,161460,3.75,0,0.0
38108AHMEDABAD AGENT 1PROD B,2004-05-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,72800,36800,80400,140000,3.75,1,1.0
38139AHMEDABAD AGENT 1PROD B,2004-06-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,126200,44400,120000,184878,3.75,1,1.0
38169AHMEDABAD AGENT 1PROD B,2004-07-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,113100,38200,142400,190102,3.75,0,0.0
38200AHMEDABAD AGENT 1PROD B,2004-08-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,87500,67500,51600,160639,3.79,0,0.0
38231AHMEDABAD AGENT 1PROD B,2004-09-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,95250,31600,137200,131020,3.79,1,2.0
38261AHMEDABAD AGENT 1PROD B,2004-10-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,121300,73550,75200,105658,3.79,1,2.0
38292AHMEDABAD AGENT 1PROD B,2004-11-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,163200,26750,204800,95026,3.79,1,1.0
38322AHMEDABAD AGENT 1PROD B,2004-12-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,57100,67150,166650,87914,3.79,1,1.0
38353AHMEDABAD AGENT 1PROD B,2005-01-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,68700,125650,108800,128436,3.79,0,0.0
38384AHMEDABAD AGENT 1PROD B,2005-02-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,66800,125750,10000,111286,3.79,0,0.0
38412AHMEDABAD AGENT 1PROD B,2005-03-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,34650,28950,100000,115362,3.79,1,1.0
38443AHMEDABAD AGENT 1PROD B,2005-04-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,66200,94300,24000,83156,3.79,0,0.0
38473AHMEDABAD AGENT 1PROD B,2005-05-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,83750,52100,105200,94667,3.79,0,0.0
38504AHMEDABAD AGENT 1PROD B,2005-06-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,134000,73550,82800,121068,3.79,0,0.0
38534AHMEDABAD AGENT 1PROD B,2005-07-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,106100,22350,120000,122771,3.79,0,0.0
38565AHMEDABAD AGENT 1PROD B,2005-08-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,80150,6250,164800,129794,3.79,0,0.0
38596AHMEDABAD AGENT 1PROD B,2005-09-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,81400,90900,84000,106398,3.79,1,1.0
38626AHMEDABAD AGENT 1PROD B,2005-10-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,142225,91500,50725,101519,3.79,0,0.0
38657AHMEDABAD AGENT 1PROD B,2005-11-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,186325,0,218000,110000,3.79,1,1.0
38687AHMEDABAD AGENT 1PROD B,2005-12-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,63250,31675,112000,83021,3.79,0,0.0
38718AHMEDABAD AGENT 1PROD B,2006-01-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,88000,60425,50000,100446,3.79,0,0.0
38749AHMEDABAD AGENT 1PROD B,2006-02-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,65550,22425,80000,84682,3.79,0,0.0
38777AHMEDABAD AGENT 1PROD B,2006-03-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,59353,36875,26400,41736,3.79,0,0.0
38808AHMEDABAD AGENT 1PROD B,2006-04-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,103550,3922,186400,87529,3.79,0,0.0
38838AHMEDABAD AGENT 1PROD B,2006-05-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,102750,86772,60000,95805,3.79,0,0.0
38869AHMEDABAD AGENT 1PROD B,2006-06-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,131900,44022,88000,147224,3.79,0,0.0
38899AHMEDABAD AGENT 1PROD B,2006-07-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,147322,122,188800,144763,3.79,0,0.0
38930AHMEDABAD AGENT 1PROD B,2006-08-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,83410,14000,156400,101350,3.78,0,0.0
38961AHMEDABAD AGENT 1PROD B,2006-09-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,116200,66990,106200,130999,3.78,0,0.0
38991AHMEDABAD AGENT 1PROD B,2006-10-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,175200,26990,148800,161126,3.78,0,0.0
39022AHMEDABAD AGENT 1PROD B,2006-11-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,200400,590,257600,167289,3.78,0,0.0
39052AHMEDABAD AGENT 1PROD B,2006-12-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD B,60400,57790,70400,102252,3.78,0,0.0
37987AMBALA AGENT 1PROD B,2004-01-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,16400,6800,21200,22000,9.22,0,0.0
38018AMBALA AGENT 1PROD B,2004-02-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,16400,14000,10000,10556,9.22,0,0.0
38047AMBALA AGENT 1PROD B,2004-03-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,17600,9200,29200,16633,9.22,0,0.0
38078AMBALA AGENT 1PROD B,2004-04-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,20800,20800,0,45566,3.75,0,0.0
38108AMBALA AGENT 1PROD B,2004-05-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,29200,0,35600,48310,3.75,1,1.0
38139AMBALA AGENT 1PROD B,2004-06-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,18400,6400,18800,36000,3.75,1,1.0
38169AMBALA AGENT 1PROD B,2004-07-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,27600,6400,36800,40914,3.75,0,0.0
38200AMBALA AGENT 1PROD B,2004-08-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,29600,15600,26400,62773,3.79,0,0.0
38231AMBALA AGENT 1PROD B,2004-09-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,22400,10400,24800,22876,3.79,1,2.0
38261AMBALA AGENT 1PROD B,2004-10-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,26400,12800,21200,19918,3.79,1,2.0
38292AMBALA AGENT 1PROD B,2004-11-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,46000,7600,50400,22896,3.79,1,1.0
38322AMBALA AGENT 1PROD B,2004-12-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,30000,11600,20800,21182,3.79,1,1.0
38353AMBALA AGENT 1PROD B,2005-01-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,22000,2400,30400,32104,3.79,0,0.0
38384AMBALA AGENT 1PROD B,2005-02-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,20800,10800,34400,32640,3.79,0,0.0
38412AMBALA AGENT 1PROD B,2005-03-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,10400,24400,10000,28835,3.79,1,1.0
38443AMBALA AGENT 1PROD B,2005-04-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,26800,24000,18000,26778,3.79,0,0.0
38473AMBALA AGENT 1PROD B,2005-05-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,32800,15200,43600,36360,3.79,0,0.0
38504AMBALA AGENT 1PROD B,2005-06-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,32250,26000,22000,34076,3.79,0,0.0
38534AMBALA AGENT 1PROD B,2005-07-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,35800,15750,22000,31967,3.79,0,0.0
38565AMBALA AGENT 1PROD B,2005-08-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,27200,1950,36800,40558,3.79,0,0.0
38596AMBALA AGENT 1PROD B,2005-09-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,20000,11550,29600,24000,3.79,1,1.0
38626AMBALA AGENT 1PROD B,2005-10-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,34800,21150,54800,61716,3.79,0,0.0
38657AMBALA AGENT 1PROD B,2005-11-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,51400,41150,16000,35532,3.79,1,1.0
38687AMBALA AGENT 1PROD B,2005-12-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,23450,5750,71600,27187,3.79,0,0.0
38718AMBALA AGENT 1PROD B,2006-01-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,27400,53900,0,26623,3.79,0,0.0
38749AMBALA AGENT 1PROD B,2006-02-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,25600,26500,23600,38358,3.79,0,0.0
38777AMBALA AGENT 1PROD B,2006-03-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,18700,24500,26000,27610,3.79,0,0.0
38808AMBALA AGENT 1PROD B,2006-04-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,30800,31800,6400,32706,3.79,0,0.0
38838AMBALA AGENT 1PROD B,2006-05-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,33400,7400,36000,30933,3.79,0,0.0
38869AMBALA AGENT 1PROD B,2006-06-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,37800,10000,50400,31671,3.79,0,0.0
38899AMBALA AGENT 1PROD B,2006-07-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,43800,22600,60400,79000,3.79,0,0.0
38930AMBALA AGENT 1PROD B,2006-08-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,40400,39200,15600,32000,3.79,0,0.0
38961AMBALA AGENT 1PROD B,2006-09-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,36800,14400,32000,42831,3.78,0,0.0
38991AMBALA AGENT 1PROD B,2006-10-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,58400,9600,106000,41731,3.78,0,0.0
39022AMBALA AGENT 1PROD B,2006-11-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,55200,57200,20000,46835,3.78,0,0.0
39052AMBALA AGENT 1PROD B,2006-12-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD B,25600,22000,23200,31258,3.78,0,0.0
37987BANGALORE AGENT 1PROD B,2004-01-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,88800,25200,63600,60000,9.22,0,0.0
38018BANGALORE AGENT 1PROD B,2004-02-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,97200,0,138800,34864,9.22,0,0.0
38047BANGALORE AGENT 1PROD B,2004-03-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,56900,41600,28800,32971,9.22,0,0.0
38078BANGALORE AGENT 1PROD B,2004-04-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,81500,1500,111600,155720,3.75,0,0.0
38108BANGALORE AGENT 1PROD B,2004-05-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,92400,31600,76005,84000,3.75,1,1.0
38139BANGALORE AGENT 1PROD B,2004-06-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,79600,15205,64400,58338,3.75,1,1.0
38169BANGALORE AGENT 1PROD B,2004-07-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,84000,5,104000,65464,3.75,0,0.0
38200BANGALORE AGENT 1PROD B,2004-08-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,80000,19605,60436,141268,3.79,0,0.0
38231BANGALORE AGENT 1PROD B,2004-09-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,90400,41,116000,79030,3.79,1,2.0
38261BANGALORE AGENT 1PROD B,2004-10-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,75200,25641,87200,64056,3.79,1,2.0
38292BANGALORE AGENT 1PROD B,2004-11-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,118400,37641,98800,73438,3.79,1,1.0
38322BANGALORE AGENT 1PROD B,2004-12-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,124000,18041,118000,75862,3.79,1,1.0
38353BANGALORE AGENT 1PROD B,2005-01-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,120400,12000,155200,87645,3.79,0,0.0
38384BANGALORE AGENT 1PROD B,2005-02-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,111600,46800,84400,91200,3.79,0,0.0
38412BANGALORE AGENT 1PROD B,2005-03-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,54800,19600,104800,78723,3.79,1,1.0
38443BANGALORE AGENT 1PROD B,2005-04-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,87600,69600,80000,93372,3.79,0,0.0
38473BANGALORE AGENT 1PROD B,2005-05-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,104800,62000,86800,109331,3.79,0,0.0
38504BANGALORE AGENT 1PROD B,2005-06-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,124000,44000,80000,96933,3.79,0,0.0
38534BANGALORE AGENT 1PROD B,2005-07-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,85600,0,127600,112719,3.79,0,0.0
38565BANGALORE AGENT 1PROD B,2005-08-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,97600,42000,168400,104000,3.79,0,0.0
38596BANGALORE AGENT 1PROD B,2005-09-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,116000,112800,83600,207349,3.79,1,1.0
38626BANGALORE AGENT 1PROD B,2005-10-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,98400,80400,120200,78167,3.79,0,0.0
38657BANGALORE AGENT 1PROD B,2005-11-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,119200,102200,88000,102000,3.79,1,1.0
38687BANGALORE AGENT 1PROD B,2005-12-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,109000,71000,38000,86058,3.79,0,0.0
38718BANGALORE AGENT 1PROD B,2006-01-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,146400,0,177200,105359,3.79,0,0.0
38749BANGALORE AGENT 1PROD B,2006-02-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,89200,30800,101600,42216,3.79,0,0.0
38777BANGALORE AGENT 1PROD B,2006-03-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,48400,43200,46000,36473,3.79,0,0.0
38808BANGALORE AGENT 1PROD B,2006-04-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,43600,28000,70800,55567,3.79,0,0.0
38838BANGALORE AGENT 1PROD B,2006-05-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,69200,55200,90000,125908,3.79,0,0.0
38869BANGALORE AGENT 1PROD B,2006-06-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,61200,56000,80000,128291,3.79,0,0.0
38899BANGALORE AGENT 1PROD B,2006-07-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,64400,74800,40585,117868,3.79,0,0.0
38930BANGALORE AGENT 1PROD B,2006-08-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,39800,50985,56000,121584,3.79,0,0.0
38961BANGALORE AGENT 1PROD B,2006-09-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,59200,67185,46000,66174,3.78,0,0.0
38991BANGALORE AGENT 1PROD B,2006-10-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,59600,53985,100013,57118,3.78,0,0.0
39022BANGALORE AGENT 1PROD B,2006-11-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,60000,94398,92000,71907,3.78,0,0.0
39052BANGALORE AGENT 1PROD B,2006-12-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD B,64800,126398,400,70750,3.78,0,0.0
38749BANGALORE AGENT 2PROD B,2006-02-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD B,32800,0,32800,46612,3.79,0,0.0
38777BANGALORE AGENT 2PROD B,2006-03-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD B,40400,0,82400,26324,3.79,0,0.0
38808BANGALORE AGENT 2PROD B,2006-04-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD B,60000,42000,18000,56688,3.79,0,0.0
38838BANGALORE AGENT 2PROD B,2006-05-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD B,76400,0,90400,0,3.79,0,0.0
38869BANGALORE AGENT 2PROD B,2006-06-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD B,71200,14000,64000,9397,3.79,0,0.0
38899BANGALORE AGENT 2PROD B,2006-07-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD B,40800,6800,43200,7701,3.75,0,0.0
38930BANGALORE AGENT 2PROD B,2006-08-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD B,71600,9200,107200,69200,3.78,0,0.0
38961BANGALORE AGENT 2PROD B,2006-09-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD B,66800,44800,94000,197673,3.78,0,0.0
38991BANGALORE AGENT 2PROD B,2006-10-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD B,90800,71600,38400,121871,3.78,0,0.0
39022BANGALORE AGENT 2PROD B,2006-11-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD B,76000,19200,102800,137202,3.78,0,0.0
39052BANGALORE AGENT 2PROD B,2006-12-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD B,79450,46000,140250,125338,3.78,0,0.0
37987CALCUTTA AGENT 2PROD B,2004-01-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,95240,71818,30000,100606,9.22,0,0.0
38018CALCUTTA AGENT 2PROD B,2004-02-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,54400,6400,48000,83370,9.22,0,0.0
38047CALCUTTA AGENT 2PROD B,2004-03-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,86800,0,100000,39357,9.22,0,0.0
38078CALCUTTA AGENT 2PROD B,2004-04-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,95200,13200,96000,114126,3.75,0,0.0
38108CALCUTTA AGENT 2PROD B,2004-05-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,83400,0,116000,206000,3.75,1,1.0
38139CALCUTTA AGENT 2PROD B,2004-06-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,27850,32600,57600,87506,3.75,1,1.0
38169CALCUTTA AGENT 2PROD B,2004-07-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,58550,62350,60000,216848,3.75,0,0.0
38200CALCUTTA AGENT 2PROD B,2004-08-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,54550,63800,26400,168590,3.79,0,0.0
38231CALCUTTA AGENT 2PROD B,2004-09-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,38300,35650,37200,67675,3.79,1,2.0
38261CALCUTTA AGENT 2PROD B,2004-10-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,27850,34550,56400,44617,3.79,1,2.0
38292CALCUTTA AGENT 2PROD B,2004-11-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,89590,63100,61200,99165,3.79,1,1.0
38322CALCUTTA AGENT 2PROD B,2004-12-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,38200,34710,6400,39381,3.79,1,1.0
38353CALCUTTA AGENT 2PROD B,2005-01-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,47452,2910,93200,51795,3.79,0,0.0
38384CALCUTTA AGENT 2PROD B,2005-02-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,36850,48658,10400,48000,3.79,0,0.0
38412CALCUTTA AGENT 2PROD B,2005-03-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,43850,22208,45204,46521,3.79,1,1.0
38443CALCUTTA AGENT 2PROD B,2005-04-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,45550,23558,89800,75316,3.79,0,0.0
38473CALCUTTA AGENT 2PROD B,2005-05-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,48200,67808,18000,78125,3.79,0,0.0
38504CALCUTTA AGENT 2PROD B,2005-06-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,40800,37608,53600,60524,3.79,0,0.0
38534CALCUTTA AGENT 2PROD B,2005-07-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,44600,50408,40000,70086,3.79,0,0.0
38565CALCUTTA AGENT 2PROD B,2005-08-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,43650,45808,60000,76596,3.79,0,0.0
38596CALCUTTA AGENT 2PROD B,2005-09-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,37450,62158,45600,56525,3.79,1,1.0
38626CALCUTTA AGENT 2PROD B,2005-10-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,62600,70308,70600,56488,3.79,0,0.0
38657CALCUTTA AGENT 2PROD B,2005-11-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,93400,78308,80000,92000,3.79,1,1.0
38687CALCUTTA AGENT 2PROD B,2005-12-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,80950,58908,30800,53469,3.79,0,0.0
38718CALCUTTA AGENT 2PROD B,2006-01-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,48150,8758,69600,64775,3.79,0,0.0
38749CALCUTTA AGENT 2PROD B,2006-02-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,51600,30208,67600,61800,3.79,0,0.0
38777CALCUTTA AGENT 2PROD B,2006-03-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,41700,46208,50000,56120,3.79,0,0.0
38808CALCUTTA AGENT 2PROD B,2006-04-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,82508,54508,28000,79933,3.79,0,0.0
38838CALCUTTA AGENT 2PROD B,2006-05-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,49450,0,115200,74983,3.79,0,0.0
38869CALCUTTA AGENT 2PROD B,2006-06-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,42450,65750,0,57489,3.79,0,0.0
38899CALCUTTA AGENT 2PROD B,2006-07-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,60950,3300,80000,56324,3.79,0,0.0
38930CALCUTTA AGENT 2PROD B,2006-08-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,58025,22350,110000,63303,3.79,0,0.0
38961CALCUTTA AGENT 2PROD B,2006-09-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,49850,74325,4000,61755,3.78,0,0.0
38991CALCUTTA AGENT 2PROD B,2006-10-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,66825,28425,38400,40175,3.78,0,0.0
39022CALCUTTA AGENT 2PROD B,2006-11-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,128300,0,197200,64471,3.78,0,0.0
39052CALCUTTA AGENT 2PROD B,2006-12-01,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD B,81200,68900,50800,60587,3.79,0,0.0
